f1_small,f1_large,gap,cost,cached,doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
0.0,0.6666666666666665,0.6666666666666665,0.019294,False,2c0265e7-00b1-6c3b-efed-9ec369e297e2,deepform,train,494,1,89.69,0.056,16.9,0,4054.1,0.2333,-1.0,310.6,False,0.0951417004048583,0.19402985074626863,0.1735378733813058,0.8360655737704918,27.714675147660152,0.0,0.0,0.0,0.12348178137651822,1.2947058823529412
0.0,0.0,0.0,0.027561,False,aab3772d-48c2-5494-b723-ca509e5549fc,deepform,train,598,1,87.23,0.07,18.9,0,5843.5,0.2393,1.0,310.4,False,0.021739130434782608,0.1468205254112448,0.2351519806511098,0.8208955223880597,30.454545454545453,0.0,0.0,0.0,0.11204013377926421,1.2941176470588236
0.8000000000000002,0.6,-0.20000000000000018,0.019057,False,a7d60614-8503-c149-eb0d-cf9869d0dd40,deepform,train,505,1,91.56,0.051,11.9,0,3824.8,0.2348,1.0,310.4,False,0.11683168316831684,0.18586676481413322,0.23735970281178068,0.8103448275862069,26.36363636363636,0.0,0.0,0.0,0.11485148514851486,1.2941176470588236
0.0,0.0,0.0,0.009014,False,3a7d7a1d-a05c-83a2-b025-955861a41fd8,deepform,train,133,1,87.94,0.104,19.2,0,225.8,0.1608,1.0,802.5,False,0.15789473684210525,0.17757009345794392,0.27876755708025924,0.64,4.395990856339019,0.0,0.0,0.0,0.18796992481203006,1.2939704209328782
0.0,0.0,0.0,0.02706,False,8b36b016-beb2-1f95-96b1-6cdd736e9c2a,deepform,train,1864,1,44.05,0.656,29.8,0,4240.3,0.2216,-1.0,310.4,False,0.4179184549356223,1.0,0.34727750245190553,0.7096774193548387,84.54545454545453,0.0,0.0,0.0,0.09978540772532189,1.2941176470588236
0.8000000000000002,0.6666666666666665,-0.13333333333333364,0.019749,False,3a8a29f3-5324-6597-5c99-619ca53f0f18,deepform,train,606,1,90.28,0.05,14.9,0,4282.4,0.2311,-1.0,310.6,False,0.15181518151815182,0.19128787878787878,0.2119584928758354,0.819672131147541,27.714675147660152,0.0,0.0,0.0,0.10066006600660066,1.2947058823529412
0.6,0.8000000000000002,0.20000000000000018,0.018598,False,83fec23c-da74-e538-2ca3-fcd447ec21e6,deepform,train,435,1,91.67,0.03,9.7,0,3711.8,0.2354,1.0,310.4,False,0.10344827586206896,0.19410977242302543,0.18713776915519545,0.65625,29.09090909090909,0.0,0.0,0.0,0.1471264367816092,1.2941176470588236
0.0,0.0,0.0,0.019230999999999998,False,04c8d8b0-1166-1950-97ed-5b066f8a8fc4,deepform,train,555,1,87.83,0.071,19.1,0,779.5,0.2512,-1.0,802.5,False,0.08828828828828829,0.18636668905305573,0.27800899711000615,0.8620689655172413,10.198698786706522,0.0,0.0,0.0,0.1045045045045045,1.2939704209328782
0.6,0.6666666666666665,0.06666666666666654,0.019884,False,7b406b14-6097-e707-870a-67e7487f567e,deepform,train,574,1,89.17,0.069,16.8,0,782.0,0.2527,-1.0,802.5,False,0.08362369337979095,0.18486312399355875,0.20668914605370128,0.8360655737704918,10.726217689467205,0.0,0.0,0.0,0.10627177700348432,1.2939704209328782
1.0,0.8000000000000002,-0.19999999999999984,0.017506,False,6a06e1cb-2e53-3cc4-dbdf-19fe23535a86,deepform,train,367,1,84.19,0.095,20.3,0,3054.1,0.1785,1.0,239.9,False,0.1008174386920981,0.182496270512183,0.2313127300342253,0.7021276595744681,27.647058823529413,0.0,0.0,0.0,0.12806539509536785,0.7727272727272727
0.8000000000000002,1.0,0.19999999999999984,0.015851999999999998,False,42adf390-6e50-6fbc-fbbe-65117a1ffcb2,deepform,train,333,1,86.82,0.097,21.9,0,3154.9,0.2079,1.0,310.6,False,0.10810810810810811,0.19083094555873925,0.24377156424746846,0.6444444444444445,20.44525215810995,0.0,0.0,0.0,0.13513513513513514,1.2947058823529412
1.0,1.0,0.0,0.01761,False,e4bc3db6-3116-c73d-31c2-fcc01f070fa0,deepform,train,400,1,93.35,0.008,7.8,0,3440.4,0.216,1.0,310.6,False,0.0725,0.19646365422396858,0.1362531450235937,0.84,22.716946842344388,0.0,0.0,0.0,0.125,1.2947058823529412
0.8000000000000002,0.888888888888889,0.0888888888888888,0.018111000000000002,False,9a720c5b-d69a-5d52-620f-cad054239fed,deepform,train,484,1,86.35,0.103,21.8,0,4542.6,0.2452,1.0,310.6,False,0.10537190082644628,0.1942215088282504,0.18261003685375937,0.7288135593220338,26.805997273966376,0.0,0.0,0.0,0.12190082644628099,1.2947058823529412
0.20000000000000004,0.0,-0.20000000000000004,0.020966,False,67e2a53b-8fc1-b2bd-9e13-f0e19783a4cd,deepform,train,540,1,91.63,0.022,12.0,0,4385.0,0.217,1.0,310.4,False,0.10185185185185185,0.17934241115908336,0.15802489894932736,0.6621621621621622,33.63636363636363,0.0,0.0,0.0,0.13703703703703704,1.2941176470588236
0.6,0.6666666666666665,0.06666666666666654,0.019995000000000002,False,7c934cb3-d79b-b839-91b4-b371f63168ea,deepform,train,569,1,90.08,0.049,16.2,0,781.1,0.2518,-1.0,802.5,False,0.10017574692442882,0.18655737704918035,0.17867610750751442,0.8360655737704918,10.726217689467205,0.0,0.0,0.0,0.10720562390158173,1.2939704209328782
0.6,0.888888888888889,0.288888888888889,0.020579999999999998,False,5fee4e93-ee83-104b-57cd-e83d405a425b,deepform,train,549,1,90.2,0.059,15.2,0,331.2,0.1679,1.0,802.5,False,0.151183970856102,0.1928345626975764,0.1307224234028975,0.7666666666666667,10.550378055213645,0.0,0.0,0.0,0.1092896174863388,1.2939704209328782
1.0,0.6,-0.4,0.015808,False,a8757943-4aeb-3a8b-341d-7ec0a0d22000,deepform,train,281,1,78.27,0.193,26.1,0,91.8,0.1131,1.0,620.2,False,0.09608540925266904,0.17420954742715436,0.2263658215905648,0.8461538461538461,5.915813424345848,0.0,0.0,0.0,0.09252669039145907,0.7728151925443995
1.0,0.8000000000000002,-0.19999999999999984,0.014272,False,3bf023a6-8913-d03f-c322-083e32425d6b,deepform,train,241,1,84.95,0.096,19.8,0,2288.2,0.1605,-1.0,239.9,False,0.07883817427385892,0.19310897435897434,0.22573540056195834,0.71875,18.823529411764707,0.0,0.0,0.0,0.13278008298755187,0.7727272727272727
0.20000000000000004,0.22222222222222224,0.0222222222222222,0.023955,False,38a1ec3a-18bd-0b73-1155-b6ced503f7a1,deepform,train,624,1,90.6,0.029,9.8,0,5460.3,0.2417,1.0,310.4,False,0.019230769230769232,0.1718534838887359,0.23424830443799408,0.8208955223880597,30.454545454545453,0.0,0.0,0.0,0.10737179487179487,1.2941176470588236
0.6,0.4444444444444445,-0.1555555555555555,0.019482,False,393b44ed-6129-f353-d2bc-60d9e713b874,deepform,train,542,1,90.76,0.044,15.0,0,4091.1,0.2354,-1.0,310.6,False,0.11808118081180811,0.19391771019677995,0.18907325767411406,0.8387096774193549,28.16901408450704,0.0,0.0,0.0,0.11439114391143912,1.2947058823529412
0.6,0.4444444444444445,-0.1555555555555555,0.019434,False,905b2d33-c88d-5e21-a7d9-da302370078c,deepform,train,531,1,88.32,0.067,18.6,0,4092.3,0.2331,-1.0,310.6,False,0.12052730696798493,0.19162757127390834,0.19427063848233972,0.8387096774193549,28.16901408450704,0.0,0.0,0.0,0.1167608286252354,1.2947058823529412
0.4000000000000001,0.4000000000000001,0.0,0.013728,False,bc21c8e3-8a42-5d9e-b5a4-28e79aae6c68,deepform,train,180,1,90.62,0.039,12.6,0,2126.9,0.1613,-1.0,310.4,False,0.06666666666666667,0.16697588126159554,0.7164098223597224,0.6129032258064516,14.09090909090909,0.0,0.0,0.0,0.17222222222222222,1.2941176470588236
0.6,0.4444444444444445,-0.1555555555555555,0.019256,False,8173f38f-acc7-a721-d963-bb0a5b76388a,deepform,train,497,1,91.41,0.024,12.1,0,487.6,0.1987,1.0,802.5,False,0.11871227364185111,0.18292234081707764,0.125994341660121,0.8666666666666667,10.550378055213645,0.0,0.0,0.0,0.12072434607645875,1.2939704209328782
0.888888888888889,0.888888888888889,0.0,0.015399000000000001,False,45f3875f-2b24-42fe-ddb4-fa203f4eec30,deepform,train,321,1,85.54,0.128,22.9,0,187.3,0.1539,1.0,620.2,False,0.09034267912772585,0.18554913294797687,0.27595381591099993,0.7391304347826086,10.466439135381115,0.0,0.0,0.0,0.14330218068535824,0.7728151925443995
0.6,0.6666666666666665,0.06666666666666654,0.019127,False,3f29f9b1-cad4-f633-8f84-aeceaed79747,deepform,train,601,1,92.87,0.017,8.9,0,4019.8,0.2202,-1.0,240.0,False,0.15973377703826955,0.1867619639527657,0.22768913138644395,0.7169811320754716,31.15814226925338,0.0,0.0,0.0,0.08818635607321132,0.7731818181818182
